40.672,40.6196,40.5708,40.5254,40.4832,40.4441,40.4077,40.3741,40.3429,40.314,40.2874,40.2628,40.2401,40.2192,40.1999,40.1822,40.166,40.151,40.1373,40.1248,40.1133,40.1028,40.0931,40.0844,40.0764,40.0691,40.0624,40.0564,40.0509,40.0459,40.0413,40.0372,40.0335,40.0301,40.0271,40.0243,40.0218,40.0196,40.0175,40.0157,40.0141,40.0126,40.0112,40.01,40.009,40.008,40.0071,40.0064,40.0057,40.005,40.0045,40.004,40.0035,40.0031,40.0028,40.0025,40.0022,40.0019,40.0017,40.0015,40.0014,40.0012,40.0011,40.0009,40.0008,40.0007,40.0006,40.0006,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40.778,40.72,40.6658,40.6152,40.568,40.524,40.483,40.4449,40.4095,40.3767,40.3461,40.3179,40.2917,40.2674,40.245,40.2243,40.2052,40.1876,40.1713,40.1564,40.1426,40.13,40.1184,40.1078,40.098,40.0891,40.0809,40.0734,40.0666,40.0603,40.0546,40.0494,40.0447,40.0404,40.0365,40.0329,40.0297,40.0268,40.0241,40.0217,40.0195,40.0176,40.0158,40.0142,40.0127,40.0114,40.0102,40.0092,40.0082,40.0073,40.0066,40.0059,40.0052,40.0047,40.0042,40.0037,40.0033,40.003,40.0026,40.0023,40.0021,40.0019,40.0016,40.0015,40.0013,40.0011,40.001,40.0009,40.0008,40.0007,40.0006,40.0006,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
40.889,40.8254,40.7658,40.71,40.6577,40.6089,40.5633,40.5207,40.481,40.4439,40.4095,40.3774,40.3476,40.32,40.2943,40.2705,40.2484,40.228,40.2091,40.1916,40.1755,40.1606,40.1469,40.1342,40.1226,40.1119,40.102,40.093,40.0847,40.0771,40.0701,40.0638,40.0579,40.0526,40.0477,40.0432,40.0392,40.0355,40.0321,40.029,40.0262,40.0237,40.0214,40.0193,40.0174,40.0157,40.0141,40.0127,40.0114,40.0103,40.0092,40.0083,40.0074,40.0067,40.006,40.0054,40.0048,40.0043,40.0038,40.0034,40.0031,40.0027,40.0024,40.0022,40.0019,40.0017,40.0015,40.0014,40.0012,40.0011,40.001,40.0009,40.0008,40.0007,40.0006,40.0005,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.005,40.9357,40.8706,40.8095,40.7522,40.6985,40.6481,40.601,40.5569,40.5158,40.4773,40.4414,40.4079,40.3767,40.3476,40.3206,40.2955,40.2722,40.2505,40.2304,40.2118,40.1945,40.1786,40.1638,40.1502,40.1376,40.126,40.1152,40.1054,40.0963,40.0879,40.0802,40.0732,40.0667,40.0608,40.0553,40.0503,40.0458,40.0416,40.0378,40.0343,40.0311,40.0282,40.0255,40.0231,40.0209,40.0189,40.0171,40.0154,40.0139,40.0126,40.0113,40.0102,40.0092,40.0083,40.0075,40.0067,40.006,40.0054,40.0049,40.0044,40.0039,40.0035,40.0031,40.0028,40.0025,40.0023,40.002,40.0018,40.0016,40.0014,40.0013,40.0011,40.001,40.0009,40.0008,40.0007,40.0006,40.0006,40.0005,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.1255,41.0506,40.9801,40.9137,40.8513,40.7926,40.7376,40.6858,40.6374,40.5919,40.5494,40.5095,40.4723,40.4375,40.405,40.3747,40.3464,40.32,40.2955,40.2727,40.2515,40.2318,40.2135,40.1965,40.1807,40.1661,40.1526,40.1401,40.1286,40.1179,40.1081,40.099,40.0906,40.0829,40.0758,40.0692,40.0632,40.0577,40.0526,40.0479,40.0437,40.0398,40.0362,40.0329,40.0299,40.0272,40.0247,40.0224,40.0203,40.0184,40.0167,40.0151,40.0136,40.0123,40.0112,40.0101,40.0091,40.0082,40.0074,40.0067,40.006,40.0054,40.0049,40.0044,40.0039,40.0035,40.0032,40.0029,40.0026,40.0023,40.0021,40.0019,40.0017,40.0015,40.0013,40.0012,40.0011,40.0009,40.0009,40.0008,40.0007,40.0006,40.0005,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.2505,41.17,41.094,41.0224,40.9548,40.8912,40.8313,40.775,40.722,40.6723,40.6256,40.5818,40.5407,40.5022,40.4662,40.4325,40.401,40.3716,40.3441,40.3184,40.2945,40.2722,40.2515,40.2322,40.2142,40.1975,40.182,40.1677,40.1543,40.142,40.1305,40.1199,40.1101,40.1011,40.0927,40.085,40.0779,40.0713,40.0653,40.0597,40.0546,40.0498,40.0455,40.0415,40.0379,40.0345,40.0315,40.0286,40.0261,40.0237,40.0216,40.0196,40.0178,40.0161,40.0146,40.0133,40.012,40.0109,40.0099,40.0089,40.0081,40.0073,40.0066,40.006,40.0054,40.0048,40.0044,40.0039,40.0036,40.0032,40.0029,40.0026,40.0023,40.0021,40.0019,40.0017,40.0015,40.0014,40.0012,40.0011,40.001,40.0009,40.0008,40.0007,40.0006,40.0006,40.0005,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.3798,41.2937,41.2123,41.1353,41.0626,40.994,40.9293,40.8683,40.8108,40.7567,40.7058,40.658,40.613,40.5708,40.5312,40.4941,40.4592,40.4266,40.3961,40.3675,40.3408,40.3159,40.2926,40.2709,40.2507,40.2318,40.2142,40.1979,40.1827,40.1685,40.1554,40.1432,40.1319,40.1214,40.1117,40.1027,40.0944,40.0867,40.0796,40.073,40.067,40.0614,40.0562,40.0515,40.0471,40.0431,40.0394,40.0359,40.0328,40.03,40.0273,40.0249,40.0227,40.0207,40.0188,40.0171,40.0156,40.0141,40.0128,40.0117,40.0106,40.0096,40.0087,40.0079,40.0071,40.0065,40.0059,40.0053,40.0048,40.0043,40.0039,40.0035,40.0032,40.0029,40.0026,40.0023,40.0021,40.0019,40.0017,40.0015,40.0014,40.0012,40.0011,40.001,40.0009,40.0008,40.0007,40.0006,40.0006,40.0005,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.5134,41.4216,41.3346,41.2524,41.1745,41.1009,41.0313,40.9656,40.9036,40.8452,40.79,40.7381,40.6892,40.6432,40.5999,40.5592,40.521,40.4852,40.4515,40.42,40.3904,40.3628,40.3369,40.3126,40.29,40.2689,40.2491,40.2307,40.2135,40.1975,40.1826,40.1688,40.1559,40.1439,40.1327,40.1224,40.1128,40.1039,40.0956,40.088,40.0809,40.0744,40.0683,40.0627,40.0576,40.0528,40.0484,40.0444,40.0406,40.0372,40.034,40.0311,40.0284,40.026,40.0237,40.0216,40.0197,40.018,40.0164,40.0149,40.0136,40.0124,40.0112,40.0102,40.0093,40.0084,40.0077,40.007,40.0063,40.0057,40.0052,40.0047,40.0042,40.0038,40.0035,40.0031,40.0028,40.0026,40.0023,40.0021,40.0019,40.0017,40.0015,40.0014,40.0012,40.0011,40.001,40.0009,40.0008,40.0007,40.0007,40.0006,40.0005,40.0005,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.6509,41.5535,41.4611,41.3735,41.2904,41.2118,41.1374,41.0669,41.0004,40.9374,40.878,40.822,40.7691,40.7192,40.6722,40.6279,40.5863,40.5471,40.5103,40.4757,40.4432,40.4127,40.3841,40.3573,40.3322,40.3087,40.2868,40.2662,40.247,40.229,40.2123,40.1966,40.1821,40.1685,40.1558,40.144,40.1331,40.1229,40.1134,40.1047,40.0965,40.0889,40.0819,40.0754,40.0694,40.0638,40.0587,40.0539,40.0495,40.0454,40.0417,40.0382,40.035,40.0321,40.0294,40.0269,40.0246,40.0225,40.0206,40.0188,40.0171,40.0156,40.0143,40.013,40.0119,40.0108,40.0098,40.009,40.0081,40.0074,40.0067,40.0061,40.0056,40.005,40.0046,40.0041,40.0038,40.0034,40.0031,40.0028,40.0025,40.0023,40.0021,40.0019,40.0017,40.0015,40.0014,40.0012,40.0011,40.001,40.0009,40.0008,40.0007,40.0007,40.0006,40.0005,40.0005,40.0004,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.7924,41.6893,41.5914,41.4985,41.4102,41.3266,41.2472,41.1721,41.1009,41.0335,40.9697,40.9095,40.8525,40.7988,40.748,40.7001,40.655,40.6124,40.5724,40.5346,40.4991,40.4658,40.4344,40.405,40.3773,40.3514,40.3271,40.3043,40.283,40.263,40.2443,40.2268,40.2105,40.1952,40.181,40.1677,40.1553,40.1438,40.133,40.123,40.1137,40.1051,40.097,40.0895,40.0826,40.0762,40.0702,40.0647,40.0595,40.0548,40.0504,40.0463,40.0426,40.0391,40.0359,40.0329,40.0302,40.0277,40.0254,40.0233,40.0213,40.0195,40.0178,40.0163,40.0149,40.0136,40.0124,40.0113,40.0103,40.0094,40.0086,40.0078,40.0071,40.0065,40.0059,40.0054,40.0049,40.0044,40.004,40.0037,40.0033,40.003,40.0027,40.0025,40.0022,40.002,40.0018,40.0017,40.0015,40.0014,40.0012,40.0011,40.001,40.0009,40.0008,40.0007,40.0007,40.0006,40.0005,40.0005,40.0004,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
41.9377,41.829,41.7256,41.6273,41.5339,41.4451,41.3608,41.2809,41.2051,41.1332,41.0651,41.0006,40.9396,40.8819,40.8273,40.7757,40.727,40.681,40.6376,40.5967,40.5582,40.5219,40.4877,40.4555,40.4253,40.3968,40.3701,40.345,40.3215,40.2994,40.2787,40.2593,40.2412,40.2242,40.2083,40.1934,40.1795,40.1666,40.1545,40.1432,40.1326,40.1228,40.1137,40.1052,40.0972,40.0899,40.083,40.0767,40.0707,40.0653,40.0602,40.0555,40.0511,40.047,40.0433,40.0398,40.0366,40.0337,40.0309,40.0284,40.0261,40.0239,40.0219,40.0201,40.0184,40.0169,40.0154,40.0141,40.0129,40.0118,40.0108,40.0099,40.009,40.0082,40.0075,40.0068,40.0062,40.0057,40.0052,40.0047,40.0043,40.0039,40.0035,40.0032,40.0029,40.0027,40.0024,40.0022,40.002,40.0018,40.0016,40.0015,40.0013,40.0012,40.0011,40.001,40.0009,40.0008,40.0007,40.0007,40.0006,40.0005,40.0005,40.0004,40.0004,40.0004,40.0003,40.0003,40.0003,40.0002,40.0002,40.0002,40.0002,40.0002,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40.0001,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
