Training time,Current_Epoch,Total Domain Loss,Total Loss,Relative_L2_err,Best time,Best Epoch,Best Total Loss,Best Relative_L2_err,Domain PDE Loss,Domain NBC Loss,Domain IC Loss
5547.497739315033,100018,0.00022964595700614154,0.00022964595700614154,0.0016775785479694605,5547.461537837982,100017,0.00022963380615692586,0.001676974119618535,5.594615504378453e-05,0.00014909537276253104,2.4604429199825972e-05
5547.5296313762665,100019,0.0002296654274687171,0.0002296654274687171,0.0016755495453253388,5547.461537837982,100017,0.00022963380615692586,0.001676974119618535,5.5968688684515655e-05,0.00014910774189047515,2.4589000531705096e-05
5547.56118106842,100020,0.00022968079429119825,0.00022968079429119825,0.0016787195345386863,5547.461537837982,100017,0.00022963380615692586,0.001676974119618535,5.599606811301783e-05,0.00014907355944160372,2.4611166736576706e-05
5547.592386484146,100021,0.0002296772290719673,0.0002296772290719673,0.0016748873749747872,5547.461537837982,100017,0.00022963380615692586,0.001676974119618535,5.599379073828459e-05,0.00014909116725903004,2.4592269255663268e-05
5547.623779535294,100022,0.00022965673997532576,0.00022965673997532576,0.001678707543760538,5547.461537837982,100017,0.00022963380615692586,0.001676974119618535,5.599303767667152e-05,0.00014905048010405153,2.461322583258152e-05
5547.660734176636,100023,0.00022962552611716092,0.00022962552611716092,0.0016749176429584622,5547.655727148056,100023,0.00022962552611716092,0.0016749176429584622,5.596365372184664e-05,0.00014906337310094386,2.459849747538101e-05
5547.6975877285,100024,0.00022959307534620166,0.00022959307534620166,0.0016777043929323554,5547.6926012039185,100024,0.00022959307534620166,0.0016777043929323554,5.594802132691257e-05,0.00014903285773470998,2.46121890086215e-05
5547.733709096909,100025,0.00022956736211199313,0.00022956736211199313,0.0016755610704421997,5547.72950220108,100025,0.00022956736211199313,0.0016755610704421997,5.59257750865072e-05,0.00014903536066412926,2.4606229999335483e-05
5547.7696352005005,100026,0.00022955230087973177,0.00022955230087973177,0.0016765790060162544,5547.765646934509,100026,0.00022955230087973177,0.0016765790060162544,5.59194631932769e-05,0.0001490226131863892,2.4610233595012687e-05
5547.807287693024,100027,0.00022954755695536733,0.00022954755695536733,0.0016766119515523314,5547.802248239517,100027,0.00022954755695536733,0.0016766119515523314,5.5921565945027396e-05,0.00014901215035934,2.4613838832010515e-05
5547.839204072952,100028,0.00022954880842007697,0.00022954880842007697,0.0016756764380261302,5547.802248239517,100027,0.00022954755695536733,0.0016766119515523314,5.592320303549059e-05,0.0001490160939283669,2.46095223701559e-05
5547.872117519379,100029,0.00022955099120736122,0.00022955099120736122,0.0016773408278822899,5547.802248239517,100027,0.00022954755695536733,0.0016766119515523314,5.593741298071109e-05,0.0001489938877057284,2.4619692339911126e-05
5547.903458356857,100030,0.00022954808082431555,0.00022954808082431555,0.0016750770155340433,5547.802248239517,100027,0.00022954755695536733,0.0016766119515523314,5.593366586253978e-05,0.00014900363748893142,2.4610781110823154e-05
5547.941319465637,100031,0.00022953930601943284,0.00022953930601943284,0.0016773793613538146,5547.936015367508,100031,0.00022953930601943284,0.0016773793613538146,5.594030881184153e-05,0.00014897579967509955,2.4623190256534144e-05
5547.978671789169,100032,0.0002295278973178938,0.0002295278973178938,0.001674966886639595,5547.973666906357,100032,0.0002295278973178938,0.001674966886639595,5.5926931963767856e-05,0.00014898732479196042,2.4613642381154932e-05
5548.015487909317,100033,0.00022951395658310503,0.00022951395658310503,0.001677082502283156,5548.010523319244,100033,0.00022951395658310503,0.001677082502283156,5.592449815594591e-05,0.00014896420179866254,2.4625256628496572e-05
5548.051552534103,100034,0.00022949944832362235,0.00022949944832362235,0.0016753318486735225,5548.047093868256,100034,0.00022949944832362235,0.0016753318486735225,5.5911787057993934e-05,0.00014896907669026405,2.461858639435377e-05
5548.088562488556,100035,0.00022948421246837825,0.00022948421246837825,0.0016764899482950568,5548.083718299866,100035,0.00022948421246837825,0.0016764899482950568,5.590700311586261e-05,0.00014895127969793975,2.4625931473565288e-05
5548.125031471252,100036,0.00022947673278395087,0.00022947673278395087,0.0016758129931986332,5548.120044708252,100036,0.00022947673278395087,0.0016758129931986332,5.5902979511301965e-05,0.0001489501737523824,2.4623574063298292e-05
5548.1639285087585,100037,0.00022946955868974328,0.00022946955868974328,0.001675828592851758,5548.156956911087,100037,0.00022946955868974328,0.001675828592851758,5.589894863078371e-05,0.00014894406194798648,2.462654811097309e-05
5548.201851129532,100038,0.00022946135140955448,0.00022946135140955448,0.0016761876177042723,5548.196840286255,100038,0.00022946135140955448,0.0016761876177042723,5.590402724919841e-05,0.00014892891340423375,2.4628423489048146e-05
5548.244731903076,100039,0.00022945636010263115,0.00022945636010263115,0.0016752732917666435,5548.236732721329,100039,0.00022945636010263115,0.0016752732917666435,5.58993051527068e-05,0.00014892936451360583,2.462768679833971e-05
5548.28298163414,100040,0.00022945224191062152,0.00022945224191062152,0.0016763994935899973,5548.277535676956,100040,0.00022945224191062152,0.0016763994935899973,5.590675937128253e-05,0.00014891284808982164,2.4632645363453776e-05
5548.319423913956,100041,0.0002294437144882977,0.0002294437144882977,0.0016750190407037735,5548.314574480057,100041,0.0002294437144882977,0.0016750190407037735,5.589840293396264e-05,0.00014891540922690183,2.462989868945442e-05
5548.356917858124,100042,0.00022943790827412158,0.00022943790827412158,0.0016763899475336075,5548.351938724518,100042,0.00022943790827412158,0.0016763899475336075,5.59042819077149e-05,0.0001488980487920344,2.46355812123511e-05
5548.392134428024,100043,0.00022942897339817137,0.00022942897339817137,0.0016749920323491096,5548.388080596924,100043,0.00022942897339817137,0.0016749920323491096,5.589411739492789e-05,0.00014890209422446787,2.463276541675441e-05
5548.4290380477905,100044,0.0002294170408276841,0.0002294170408276841,0.001676212646998465,5548.424071073532,100044,0.0002294170408276841,0.001676212646998465,5.589573265751824e-05,0.00014888326404616237,2.463803866703529e-05
5548.465938568115,100045,0.00022940986673347652,0.00022940986673347652,0.0016751273069530725,5548.461968898773,100045,0.00022940986673347652,0.0016751273069530725,5.588797284872271e-05,0.00014888629084452987,2.463560304022394e-05
5548.503837347031,100046,0.0002293974976055324,0.0002293974976055324,0.001675937557592988,5548.498876810074,100046,0.0002293974976055324,0.001675937557592988,5.588782369159162e-05,0.00014886990538798273,2.463977216393687e-05
5548.5417358875275,100047,0.00022939023619983345,0.00022939023619983345,0.0016753432573750615,5548.536759138107,100047,0.00022939023619983345,0.0016753432573750615,5.588320709648542e-05,0.00014886801363900304,2.4639006369397976e-05
5548.578638315201,100048,0.00022938320762477815,0.00022938320762477815,0.0016756356926634908,5548.573670387268,100048,0.00022938320762477815,0.0016756356926634908,5.588185376836918e-05,0.00014885990822222084,2.4641438358230516e-05
5548.615021467209,100049,0.00022937441826798022,0.00022937441826798022,0.0016755382530391216,5548.610571861267,100049,0.00022937441826798022,0.0016755382530391216,5.588218482444063e-05,0.00014884982374496758,2.464240969857201e-05
5548.651477098465,100050,0.00022937089670449495,0.00022937089670449495,0.0016753278905525804,5548.646490573883,100050,0.00022937089670449495,0.0016753278905525804,5.587872874457389e-05,0.00014884881966281682,2.4643346478114836e-05
5548.689542293549,100051,0.00022936606546863914,0.00022936606546863914,0.001675605308264494,5548.684541225433,100051,0.00022936606546863914,0.001675605308264494,5.5881100706756115e-05,0.00014883946278132498,2.4645494704600424e-05
5548.7255799770355,100052,0.00022935675224289298,0.00022935675224289298,0.0016750500071793795,5548.720604419708,100052,0.00022935675224289298,0.0016750500071793795,5.587680061580613e-05,0.0001488345005782321,2.464543649693951e-05
5548.762635707855,100053,0.000229349680012092,0.000229349680012092,0.0016756587428972125,5548.7576241493225,100053,0.000229349680012092,0.0016756587428972125,5.58795036340598e-05,0.00014882185496389866,2.464833050908055e-05
5548.79859995842,100054,0.00022934257867746055,0.00022934257867746055,0.0016749431379139423,5548.794610738754,100054,0.00022934257867746055,0.0016749431379139423,5.5873544624773785e-05,0.00014882109826430678,2.4647928512422368e-05
5548.836204767227,100055,0.00022933539003133774,0.00022933539003133774,0.0016756642144173384,5548.831306934357,100055,0.00022933539003133774,0.0016756642144173384,5.587724081124179e-05,0.00014880744856782258,2.465070429025218e-05
5548.872932434082,100056,0.00022932840511202812,0.00022932840511202812,0.0016749539645388722,5548.8679459095,100056,0.00022932840511202812,0.0016749539645388722,5.5870092182885855e-05,0.00014880778326187283,2.465053512423765e-05
5548.910853862762,100057,0.00022932246793061495,0.00022932246793061495,0.0016756217228248715,5548.904847383499,100057,0.00022932246793061495,0.0016756217228248715,5.5874283134471625e-05,0.0001487953559262678,2.465283432684373e-05
5548.946891307831,100058,0.00022931529383640736,0.00022931529383640736,0.001674948027357459,5548.942882537842,100058,0.00022931529383640736,0.001674948027357459,5.586714905803092e-05,0.00014879475929774344,2.465339275659062e-05
5548.986786842346,100059,0.00022930483100935817,0.00022930483100935817,0.0016754372045397758,5548.980802774429,100059,0.00022930483100935817,0.0016754372045397758,5.5869542848085985e-05,0.000148780585732311,2.4654696971992962e-05
5549.025113582611,100060,0.00022929835540708154,0.00022929835540708154,0.0016749427886679769,5549.020127058029,100060,0.00022929835540708154,0.0016749427886679769,5.586316547123715e-05,0.00014877881039865315,2.4656366804265417e-05
5549.062321901321,100061,0.00022928953694645315,0.00022928953694645315,0.0016752920346334577,5549.057314872742,100061,0.00022928953694645315,0.0016752920346334577,5.586539919022471e-05,0.00014876776549499482,2.465637771820184e-05
5549.0982666015625,100062,0.00022928300313651562,0.00022928300313651562,0.0016750129871070385,5549.094277381897,100062,0.00022928300313651562,0.0016750129871070385,5.5859534768387675e-05,0.00014876405475661159,2.465941543050576e-05
5549.135849475861,100063,0.00022927715326659381,0.00022927715326659381,0.0016751715447753668,5549.130842447281,100063,0.00022927715326659381,0.0016751715447753668,5.58611391170416e-05,0.00014875760825816542,2.46584095293656e-05
5549.17524433136,100064,0.00022926810197532177,0.00022926810197532177,0.0016750270733609796,5549.169240236282,100064,0.00022926810197532177,0.0016750270733609796,5.585666440310888e-05,0.00014874919725116342,2.466223668307066e-05
5549.2121477127075,100065,0.00022926408564671874,0.00022926408564671874,0.0016750165959820151,5549.207161903381,100065,0.00022926408564671874,0.0016750165959820151,5.585815233644098e-05,0.00014874580665491521,2.4660130293341354e-05
5549.248030424118,100066,0.0002292550925631076,0.0002292550925631076,0.00167505641002208,5549.2440412044525,100066,0.0002292550925631076,0.00167505641002208,5.5853543017292395e-05,0.00014873601321596652,2.4665541786816902e-05
5549.284954071045,100067,0.0002292499120812863,0.0002292499120812863,0.0016749086789786816,5549.279945135117,100067,0.0002292499120812863,0.0016749086789786816,5.585603867075406e-05,0.00014873208419885486,2.4661792849656194e-05
5549.321859121323,100068,0.00022924173390492797,0.00022924173390492797,0.0016750787617638707,5549.316872596741,100068,0.00022924173390492797,0.0016750787617638707,5.585158214671537e-05,0.0001487219415139407,2.4668199330335483e-05
5549.356906652451,100069,0.0002292380522703752,0.0002292380522703752,0.0016748519847169518,5549.3529171943665,100069,0.0002292380522703752,0.0016748519847169518,5.5853943194961175e-05,0.00014872057363390923,2.4663528165547177e-05
5549.3947904109955,100070,0.00022923288634046912,0.00022923288634046912,0.001675096689723432,5549.389783859253,100070,0.00022923288634046912,0.001675096689723432,5.584925020230003e-05,0.00014871243911329657,2.4671206119819544e-05
5549.431091070175,100071,0.00022922731295693666,0.00022922731295693666,0.0016748110065236688,5549.427102088928,100071,0.00022922731295693666,0.0016748110065236688,5.5852004152256995e-05,0.00014871059102006257,2.4664721422595903e-05
5549.467889547348,100072,0.00022922457719687372,0.00022922457719687372,0.0016750555951148272,5549.4629027843475,100072,0.00022922457719687372,0.0016750555951148272,5.584657992585562e-05,0.0001487035769969225,2.4674411179148592e-05
5549.50639629364,100073,0.00022922111384104937,0.00022922111384104937,0.0016747020417824388,5549.501389741898,100073,0.00022922111384104937,0.0016747020417824388,5.5852491641417146e-05,0.0001487026602262631,2.466595651640091e-05
5549.54482793808,100074,0.0002292195422342047,0.0002292195422342047,0.0016750061186030507,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.5845175666036084e-05,0.00014869635924696922,2.4678014597157016e-05
5549.576535224915,100075,0.00022922284551896155,0.00022922284551896155,0.0016746502369642258,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.585488543147221e-05,0.00014870145241729915,2.4666513127158396e-05
5549.608064651489,100076,0.00022922638163436204,0.00022922638163436204,0.0016749700298532844,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.584567770711146e-05,0.0001486986002419144,2.468210004735738e-05
5549.639567613602,100077,0.00022923639335203916,0.00022923639335203916,0.0016746596666052938,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.586051338468678e-05,0.0001487093250034377,2.4666553144925274e-05
5549.670503377914,100078,0.00022925197845324874,0.00022925197845324874,0.0016749032074585557,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.5849726777523756e-05,0.00014871545135974884,2.4686794859007932e-05
5549.702798843384,100079,0.00022928015096113086,0.00022928015096113086,0.0016746970359236002,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.587590567301959e-05,0.00014873860345687717,2.4665634555276483e-05
5549.73428440094,100080,0.00022932385036256164,0.00022932385036256164,0.0016748373163864017,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.586539919022471e-05,0.00014876556815579534,2.4692884835531004e-05
5549.766198635101,100081,0.00022938969777897,0.00022938969777897,0.001674785977229476,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.591021545114927e-05,0.000148816077853553,2.466339537932072e-05
5549.797826290131,100082,0.00022948969854041934,0.00022948969854041934,0.0016747647896409035,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.59035615879111e-05,0.0001488851848989725,2.4700944777578115e-05
5549.82937669754,100083,0.00022964262461755425,0.00022964262461755425,0.0016750283539295197,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.5984201026149094e-05,0.00014899966481607407,2.465875877533108e-05
5549.860780000687,100084,0.00022987286502029747,0.00022987286502029747,0.0016747392946854234,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.5998185416683555e-05,0.00014916220970917493,2.471247353241779e-05
5549.892531633377,100085,0.00023023047833703458,0.00023023047833703458,0.0016753887757658958,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.6152584875235334e-05,0.00014942687994334847,2.4651013518450782e-05
5549.923953294754,100086,0.00023077300284057856,0.00023077300284057856,0.0016748022753745317,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.6222357670776546e-05,0.00014982146967668086,2.4729175493121147e-05
5549.95542883873,100087,0.00023160978162195534,0.00023160978162195534,0.0016762531595304608,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.653584958054125e-05,0.00015043554594740272,2.463838245603256e-05
5549.98832154274,100088,0.0002329079870833084,0.0002329079870833084,0.001675284351222217,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.67717979720328e-05,0.00015138057642616332,2.4755618142080493e-05
5550.0201206207275,100089,0.00023493000480812043,0.00023493000480812043,0.00167799461632967,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.745291491621174e-05,0.0001528582943137735,2.461880285409279e-05
5550.051832199097,100090,0.0002381020167376846,0.0002381020167376846,0.0016767418710514903,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.812928793602623e-05,0.00015517348947469145,2.479923568898812e-05
5550.0847425460815,100091,0.00024309045693371445,0.00024309045693371445,0.0016819993034005165,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,5.9685753512894735e-05,0.00015881314175203443,2.4591554392827675e-05
5550.11665725708,100092,0.00025102077051997185,0.00025102077051997185,0.0016809729859232903,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,6.154951552161947e-05,0.00016459685866720974,2.4874392693163827e-05
5550.148571252823,100093,0.0002635945565998554,0.0002635945565998554,0.0016913283616304398,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,6.528705853270367e-05,0.00017375030438415706,2.4557208234909922e-05
5550.179486989975,100094,0.0002837582433130592,0.0002837582433130592,0.001692544436082244,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,7.032305438769981e-05,0.0001884227094706148,2.5012477635755204e-05
5550.211401462555,100095,0.0003157849423587322,0.0003157849423587322,0.0017135965172201395,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,7.957767957122996e-05,0.00021167755767237395,2.4529708753107116e-05
5550.2423186302185,100096,0.0003671169397421181,0.0003671169397421181,0.0017230302328243852,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,9.294976916862652e-05,0.0002488869067747146,2.5280247427872382e-05
5550.274233579636,100097,0.0004473683948162943,0.0004473683948162943,0.0017656984273344278,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00011594563693506643,0.00030686677200719714,2.4555969503126107e-05
5550.306154489517,100098,0.0005728825926780701,0.0005728825926780701,0.0017972603673115373,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00014994211960583925,0.0003971318365074694,2.5808640202740207e-05
5550.337661743164,100099,0.0007576988427899778,0.0007576988427899778,0.0018760513048619032,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00020384056551847607,0.0005291118868626654,2.4746424969634973e-05
5550.36928319931,100100,0.001021937350742519,0.001021937350742519,0.0019474157597869635,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00027982896426692605,0.0007153383339755237,2.6770039767143317e-05
5552.008977890015,100101,0.0013460034970194101,0.0013460034970194101,0.002047607209533453,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00038177581154741347,0.0009390425984747708,2.518505061743781e-05
5552.040068864822,100102,0.0016917661996558309,0.0016917661996558309,0.002134461887180805,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0004988020518794656,0.0011650256346911192,2.7938558559981175e-05
5552.07130241394,100103,0.0018979451851919293,0.0018979451851919293,0.0021281728986650705,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0005946537712588906,0.0012779480312019587,2.5343428205815144e-05
5552.1031403541565,100104,0.0018455591052770615,0.0018455591052770615,0.0021257647313177586,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0006360242841765285,0.001181798754259944,2.773608866846189e-05
5552.135951042175,100105,0.0014474540948867798,0.0014474540948867798,0.001857301569543779,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.000572859775274992,0.0008502910495735705,2.4303375539602712e-05
5552.167868375778,100106,0.0009243382955901325,0.0009243382955901325,0.001894423272460699,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0004652345087379217,0.0004335209378041327,2.5582827220205218e-05
5552.19978260994,100107,0.0005874524940736592,0.0005874524940736592,0.0016662429552525282,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00037776021054014564,0.0001853295834735036,2.4362714611925185e-05
5552.230704307556,100108,0.0006244704127311707,0.0006244704127311707,0.0021204149816185236,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00039265010855160654,0.00020643151947297156,2.5388804715476e-05
5552.262259960175,100109,0.0009456875268369913,0.0009456875268369913,0.0020341312047094107,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0005041987169533968,0.00041470059659332037,2.6788235118146986e-05
5552.293781280518,100110,0.0012601504568010569,0.0012601504568010569,0.0024845132138580084,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0006640175706706941,0.0005690610851161182,2.7071806471212767e-05
5552.32532286644,100111,0.0013351974776014686,0.0013351974776014686,0.0021183216013014317,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0007587039144709706,0.0005494237411767244,2.7069814677815884e-05
5552.356198787689,100112,0.001148793613538146,0.001148793613538146,0.0023115179501473904,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.000778053654357791,0.0003446212795097381,2.6118650566786528e-05
5552.387987852097,100113,0.0009123291238211095,0.0009123291238211095,0.0018543788464739919,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0007000384503044188,0.00018765544518828392,2.46352228714386e-05
5552.419902086258,100114,0.0008475492941215634,0.0008475492941215634,0.0021834378130733967,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0006000252906233072,0.00022215249191503972,2.53715170401847e-05
5552.451710224152,100115,0.0009514597477391362,0.0009514597477391362,0.001921541290357709,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0005215943674556911,0.00040620643994770944,2.3658942154725082e-05
5552.4837193489075,100116,0.001057387562468648,0.001057387562468648,0.002228769939392805,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00048715330194681883,0.0005439625238068402,2.627168214530684e-05
5552.516800880432,100117,0.0009751589968800545,0.0009751589968800545,0.0018628070829436183,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0004563822003547102,0.0004950081929564476,2.3768621758790687e-05
5552.548731803894,100118,0.0007590989116579294,0.0007590989116579294,0.001921321265399456,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00041823802166618407,0.00031554847373627126,2.531241079850588e-05
5552.580670118332,100119,0.0005579037242569029,0.0005579037242569029,0.0016540954820811749,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00035421649226918817,0.0001794648269424215,2.422240868327208e-05
5552.611529350281,100120,0.0004809936217498034,0.0004809936217498034,0.0019677544478327036,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0002750865533016622,0.00018075626576319337,2.515079359000083e-05
5552.643192529678,100121,0.00048349800636060536,0.00048349800636060536,0.0017828609561547637,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0001955982152139768,0.00026239603175781667,2.5503764845780097e-05
5552.675082206726,100122,0.00044986841385252774,0.00044986841385252774,0.001970746088773012,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00013526622205972672,0.0002895317447837442,2.5070445190067403e-05
5552.707016468048,100123,0.0003623233060352504,0.0003623233060352504,0.0017168127233162522,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,9.832587966229767e-05,0.00023880127992015332,2.519615736673586e-05
5552.738932132721,100124,0.0002922171843238175,0.0002922171843238175,0.0017063128761947155,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,9.598685574019328e-05,0.00017177109839394689,2.4459250198560767e-05
5552.770847082138,100125,0.0002977833501063287,0.0002977833501063287,0.0017769659170880914,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00010889703844441101,0.00016439608589280397,2.4490227588103153e-05
5552.80176448822,100126,0.00035055034095421433,0.00035055034095421433,0.001767224632203579,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00012458096898626536,0.00020078143279533833,2.5187950086547062e-05
5552.833448171616,100127,0.0003800834820140153,0.0003800834820140153,0.0019281356362625957,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0001385223149554804,0.0002168504724977538,2.4710705474717543e-05
5552.86506319046,100128,0.00036961675505153835,0.00036961675505153835,0.001715408987365663,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00015244203677866608,0.00019219520618207753,2.4979488443932496e-05
5552.896477460861,100129,0.0003564878134056926,0.0003564878134056926,0.001834903727285564,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00017205385665874928,0.00015971448738127947,2.4719458451727405e-05
5552.927816152573,100130,0.0003715592320077121,0.0003715592320077121,0.001693053520284593,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.00018326033023186028,0.0001640923146624118,2.4206592570408247e-05
5552.959273576736,100131,0.00039472265052609146,0.00039472265052609146,0.0018106126226484776,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0001772958494257182,0.00019242650887463242,2.5000288587762043e-05
5552.992812633514,100132,0.000386110448744148,0.000386110448744148,0.0017505239229649305,5549.539872646332,100074,0.0002292195422342047,0.0016750061186030507,0.0001526556006865576,0.00020931882318109274,2.4136033971444704e-05
